PDB_ID	ALA	ARG	ASN	ASP	CYS	GLU	GLN	GLY	HIS	ILE	LEU	LYS	MET	PHE	PRO	SER	THR	TRP	TYR	VAL
1byg	8	2	1	4	3	6	2	9	1	5	15	3	4	8	3	5	2	5	3	13
1byw	2	1	1	1	5	2	1	1	0	3	4	4	0	7	1	0	1	0	1	5
1bz0	3	2	3	2	2	2	3	2	3	0	7	2	0	3	2	0	1	1	2	3
1bz1	3	2	3	2	2	2	2	1	2	0	7	2	0	3	2	0	1	1	2	3
1bz4	2	5	0	2	0	5	3	0	1	0	18	2	2	1	0	2	3	2	4	5
1bz8	3	1	0	1	1	5	0	1	4	2	3	3	1	3	1	3	6	0	3	7
1bzd	4	1	0	1	1	4	0	0	4	2	4	3	1	5	2	3	5	0	3	7
1bze	4	1	0	1	1	5	0	1	4	2	4	3	1	5	2	2	5	0	3	7
1bzk	6	1	0	2	0	1	1	3	0	4	5	1	0	4	3	3	2	0	4	2
1bzm	4	1	3	2	1	4	1	3	8	6	10	2	1	7	4	6	3	4	5	8
1bzs	9	0	3	2	0	3	1	3	4	4	8	1	1	7	2	1	4	3	3	2
1bzy	5	4	2	7	1	2	0	5	2	5	12	4	1	4	1	0	2	0	3	3
1bzz	3	2	3	2	2	2	2	1	3	0	6	2	0	3	2	0	1	1	2	3
1c07	5	1	0	2	1	2	2	2	1	3	6	4	1	3	1	5	1	2	1	4
1c0f	4	1	0	0	1	3	3	3	1	3	6	2	0	5	2	0	2	2	4	4
1c0g	4	1	0	3	1	3	3	3	2	3	6	2	0	5	2	0	3	2	4	3
1c15	5	1	0	3	1	4	0	1	2	6	11	4	4	2	0	3	1	0	3	1
1c16	0	1	1	2	0	1	0	1	3	1	3	1	0	3	1	6	0	1	4	3
1c1u	5	4	1	2	5	2	5	10	1	9	16	5	5	5	5	5	3	3	7	12
1c1v	5	4	1	2	4	2	4	10	1	10	16	5	5	5	6	6	3	3	6	11
1c1w	6	4	1	2	5	2	4	10	2	9	16	5	6	4	5	5	3	3	7	12
1c1y	1	4	0	0	1	2	2	0	2	1	8	1	0	2	0	0	2	1	0	6
1c1z	6	6	4	6	12	8	3	9	1	7	8	8	2	12	12	11	10	3	9	10
1c25	1	4	1	1	2	4	0	2	2	6	5	3	4	6	3	3	0	0	6	8
1c26	0	2	1	1	0	1	0	1	0	1	2	1	1	2	0	0	0	0	1	0
1c3d	14	2	1	0	0	6	7	4	1	9	18	3	6	5	3	4	8	2	6	8
1c43	4	4	3	1	4	1	3	2	0	3	4	1	1	1	0	2	0	5	4	4
1c45	5	4	2	1	4	1	3	2	0	3	4	1	2	1	0	2	0	4	4	4
1c46	5	2	3	3	3	1	1	3	0	5	7	1	2	1	0	2	2	4	2	1
1c4u	4	5	0	3	5	2	4	9	1	8	11	4	5	4	3	5	3	3	6	11
1c4v	5	4	0	2	5	2	4	9	1	8	14	4	5	4	3	7	3	4	6	11
1c4y	7	4	3	5	4	3	5	13	4	5	11	4	5	4	4	6	3	6	5	12
1c4z	3	9	7	9	3	10	6	11	4	9	24	12	3	17	5	7	9	1	8	13
1c5g	11	4	4	5	0	2	7	3	2	7	25	2	5	13	3	8	7	2	4	20
1c5l	5	4	0	2	5	2	4	11	1	8	16	5	5	4	6	6	3	3	7	12
1c5m	11	1	1	7	10	1	4	12	2	11	8	4	2	8	6	8	8	2	6	10
1c5n	5	4	0	2	5	2	4	10	2	10	15	5	5	5	5	5	3	3	6	12
1c5o	5	4	1	2	5	2	4	11	1	10	15	5	5	5	5	5	3	4	6	10
1c7b	3	2	2	2	2	2	2	1	3	0	6	3	0	3	1	0	1	1	2	3
1c7c	3	2	2	2	2	2	2	1	4	0	7	3	0	3	1	0	1	1	2	4
1c7d	3	2	2	2	2	2	2	2	2	0	5	3	0	3	2	0	1	1	2	3
1c7p	5	6	3	2	2	3	2	0	0	4	5	0	1	2	0	0	2	4	3	4
1c8p	6	6	1	1	0	4	1	0	1	1	5	3	5	1	3	5	2	6	2	3
1c98	1	0	1	0	0	0	0	2	1	0	1	0	0	1	0	0	1	1	0	0
1c9a	1	0	1	0	0	0	0	1	1	0	1	0	1	0	0	0	1	1	0	0
1c9q	6	6	2	5	2	1	3	4	4	2	7	0	0	5	3	3	1	3	3	4
1c9y	5	5	6	5	1	4	2	4	6	10	23	6	6	5	2	9	10	3	5	4
1ca0	2	2	2	1	2	0	0	2	0	1	0	1	1	3	0	1	0	1	2	1
1ca2	4	1	3	2	1	3	3	3	6	6	13	6	0	8	3	3	5	4	3	9
1ca3	4	3	3	3	1	2	3	3	5	6	13	5	0	7	3	3	5	4	4	9
1ca8	3	5	1	3	4	2	3	12	2	7	14	3	5	4	4	5	4	4	5	11
1ca9	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1cah	5	3	4	2	1	3	3	4	6	5	15	4	1	7	3	3	5	4	3	9
1cai	6	3	3	2	1	2	2	4	6	6	14	5	0	7	4	3	5	5	3	8
1caj	5	2	3	4	1	1	3	3	6	5	17	5	0	7	3	3	6	5	4	8
1cak	4	2	3	2	1	3	4	2	6	6	14	4	0	7	4	3	6	4	3	8
1cal	6	3	5	3	1	2	3	4	6	6	15	7	0	8	2	4	4	4	4	9
1cam	5	1	3	2	1	2	2	4	6	7	17	5	0	7	3	3	5	5	4	8
1can	5	2	3	2	1	3	3	4	6	5	14	5	0	6	3	3	5	5	4	8
1cao	5	1	3	3	1	3	3	3	6	7	14	4	1	8	3	3	6	4	3	8
1cay	5	2	3	3	1	3	3	3	6	5	12	4	1	8	4	3	6	4	3	8
1caz	4	1	3	2	1	2	4	2	6	6	13	5	0	8	4	4	6	5	4	8
1cb0	11	3	3	5	4	6	3	5	3	12	7	4	2	3	3	3	9	1	3	10
1cb4	3	1	3	2	2	1	2	8	2	6	3	3	1	3	3	4	3	0	1	5
1cb5	3	4	5	6	6	11	5	9	1	5	8	11	7	11	5	8	9	4	8	10
1cb6	22	15	7	11	9	10	5	16	6	8	24	9	3	10	15	13	14	4	10	19
1cbj	3	1	2	3	2	0	0	8	5	7	3	1	1	4	2	0	3	0	0	6
1cbl	3	2	3	1	1	2	2	2	2	0	4	1	0	3	2	1	1	1	3	6
1cbm	3	2	3	1	1	2	2	2	2	0	5	1	0	4	2	1	1	1	2	6
1cc0	3	2	0	2	1	4	0	2	0	2	2	7	1	1	3	2	2	1	3	4
1ccs	4	1	3	4	1	2	3	2	5	5	14	5	0	7	3	3	4	4	3	9
1cct	4	2	3	4	1	3	3	2	5	5	14	4	0	7	3	4	4	4	3	9
1ccu	5	3	3	4	1	4	3	4	6	6	12	4	1	7	4	3	4	5	4	9
1ccz	1	1	2	3	2	11	2	2	1	3	5	4	5	3	1	4	3	1	3	10
1cd8	0	2	1	2	3	2	3	1	0	0	9	1	0	7	0	8	3	1	3	5
1cd9	7	2	0	2	0	2	8	4	2	3	19	2	0	5	3	3	2	0	1	3
1cdb	1	0	2	7	0	2	3	1	0	8	5	12	1	4	1	3	5	1	2	1
1cdh	2	2	1	3	2	1	3	5	1	8	15	3	0	4	1	5	4	3	1	7
1cdi	0	1	2	4	4	2	6	3	1	5	14	4	0	5	3	3	2	2	1	9
1cdj	0	1	3	4	3	3	5	2	1	7	16	5	0	4	1	6	4	3	1	6
1cdl	4	4	2	8	0	7	2	4	1	4	1	1	4	3	0	2	0	0	2	4
1cdu	1	1	0	3	3	4	5	2	1	8	14	3	0	4	1	5	3	3	1	6
1cdy	0	2	3	4	3	4	5	3	1	7	15	3	0	4	1	8	5	3	1	5
1ce6	0	1	1	3	1	1	1	0	1	0	4	1	1	3	1	5	0	1	5	1
1cea	0	1	4	3	4	1	1	0	0	0	1	2	0	0	2	1	3	2	2	0
1ceb	0	3	2	2	4	1	1	1	1	0	1	2	1	1	2	1	4	2	3	0
1cee	7	1	3	6	5	6	4	7	4	5	13	9	0	9	8	7	10	1	5	18
1cf4	6	2	2	7	5	4	3	5	2	5	12	7	0	8	6	4	10	2	4	13
1cfa	6	3	0	2	7	2	2	1	1	2	2	5	2	1	0	1	1	0	2	4
1cff	0	0	1	0	0	0	2	0	0	2	1	1	0	1	0	0	1	1	0	0
1cfg	1	3	0	0	0	0	2	0	2	1	1	0	0	0	1	1	1	1	1	1
1cfh	1	3	3	1	2	12	2	2	0	0	2	3	1	4	0	2	3	1	2	2
1cfi	1	2	2	0	2	0	1	1	0	0	1	1	1	3	0	1	1	1	2	1
1cg6	12	2	3	5	5	5	3	6	3	13	8	4	2	4	3	3	9	2	4	11
1cg9	7	8	3	4	4	6	5	3	3	7	9	4	4	9	2	7	4	6	14	9
1cgh	10	7	1	3	3	3	5	10	2	8	11	2	3	4	4	4	7	2	3	12
1cgi	0	1	2	0	2	2	0	1	0	0	0	1	0	1	1	0	1	0	3	1
1cgj	0	1	2	0	2	2	0	1	0	0	3	1	0	1	1	0	1	0	3	1
1ch4	2	2	1	2	1	0	1	0	3	0	7	3	0	2	2	3	2	1	2	7
1ci5	2	0	1	3	0	3	0	3	1	2	6	4	2	6	0	3	2	1	4	6
1ci6	1	1	1	1	1	6	1	0	0	1	6	5	0	0	0	1	1	0	1	0
1cil	5	3	3	3	1	2	3	4	5	6	14	7	0	8	2	3	5	4	5	9
1cim	4	2	3	3	1	3	3	3	5	6	14	5	0	7	4	3	5	4	3	8
1cin	5	4	4	3	1	3	3	4	6	6	15	6	0	7	4	3	5	5	5	9
1cj6	4	4	3	0	4	1	3	2	0	2	4	1	1	1	0	2	0	4	4	5
1cj7	4	4	3	0	4	1	3	3	0	3	4	1	1	1	0	2	0	4	4	4
1cj8	4	3	2	1	5	1	3	2	0	3	4	1	2	1	0	2	0	4	4	5
1cj9	5	3	3	1	5	2	3	1	0	2	4	1	2	1	0	2	0	4	4	3
1cjl	12	2	5	6	1	6	4	11	4	4	10	6	9	7	2	7	4	7	5	12
1cjm	3	3	3	3	0	1	2	1	2	2	9	6	0	6	5	4	2	4	6	8
1ck7	16	9	4	15	11	15	4	17	5	9	17	13	5	20	15	7	13	7	10	13
1ckc	6	4	3	1	4	1	3	1	0	2	4	2	1	1	0	2	0	5	4	4
1ckd	7	3	3	1	4	1	3	1	0	3	4	2	1	1	0	2	0	5	4	4
1ckf	5	4	2	1	4	1	3	1	0	2	4	1	2	1	0	2	0	4	4	4
1ckg	3	3	4	3	2	2	2	3	0	3	3	2	1	1	1	2	3	1	4	1
1ckh	4	3	4	1	4	1	3	1	0	3	4	1	2	1	0	2	0	5	4	4
1ckl	3	2	2	4	2	0	1	0	1	2	2	1	1	2	4	1	3	1	3	2
1cll	5	3	1	5	0	10	1	1	0	5	4	3	7	7	0	3	2	0	1	3
1cls	3	2	3	2	2	2	2	0	3	0	5	2	0	3	2	0	1	1	3	4
1clu	3	1	1	2	2	3	0	7	0	5	8	3	1	4	2	2	6	0	4	9
1cm8	13	8	3	5	1	7	3	7	5	8	19	5	6	7	3	2	1	1	6	13
1cmo	9	6	4	2	1	4	1	4	2	3	8	3	2	5	3	2	7	1	2	11
1cmy	3	2	3	0	2	2	2	2	3	0	4	0	0	3	2	0	1	1	3	6
1cn4	12	13	1	4	3	14	1	8	2	4	20	7	2	9	8	8	7	6	5	11
1cnb	4	3	3	3	2	3	3	6	4	6	15	5	0	8	4	4	5	5	5	9
1cnc	4	4	3	3	2	2	3	3	4	6	12	6	0	8	3	3	5	4	4	9
1cng	5	3	3	3	1	1	3	3	5	6	14	7	0	8	4	3	5	5	5	9
1cnh	5	2	3	3	1	4	1	3	5	6	15	5	0	7	4	3	6	5	4	9
1cni	5	2	4	3	1	2	2	4	5	6	14	7	0	7	2	3	5	5	4	9
1cnj	4	0	4	3	1	3	2	4	5	6	14	5	0	7	2	3	5	3	4	8
1cnk	5	3	4	3	1	2	2	3	5	6	15	5	0	7	3	3	5	5	4	8
1cnt	6	6	1	2	0	1	5	1	4	4	12	1	0	2	0	4	3	3	3	4
1cnw	5	4	3	3	1	3	3	3	5	6	15	4	0	8	3	3	5	4	4	8
1cnx	5	3	3	0	1	3	3	2	6	6	17	4	0	8	4	4	5	5	3	8
1cny	4	2	3	3	1	3	3	3	6	6	13	5	0	8	3	3	5	4	4	9
1co1	7	5	4	1	2	1	2	0	2	4	6	4	2	5	5	3	11	1	2	8
1cob	6	2	1	1	3	1	1	7	4	5	2	4	1	3	1	3	5	0	0	5
1coh	3	2	3	1	1	1	2	1	2	0	4	1	0	2	1	0	0	1	3	4
1cok	0	2	0	2	2	1	5	3	2	4	10	1	1	2	0	2	3	1	2	0
1cpu	10	13	8	10	3	6	4	14	5	8	9	3	2	13	6	9	5	8	9	18
1cq0	1	2	0	0	0	0	2	1	0	0	3	0	0	0	0	1	0	0	0	0
1cqg	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0
1cqh	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0
1cqp	3	1	1	3	0	2	3	1	1	8	8	3	2	9	0	2	5	0	3	6
1cqt	1	5	0	0	0	2	1	1	0	0	2	2	0	0	1	0	0	0	1	1
1cr8	0	3	0	7	6	3	1	5	1	1	3	1	1	1	2	3	2	1	0	1
1cra	5	2	3	3	1	2	3	3	6	6	15	4	0	6	3	3	6	6	5	8
1crm	5	1	3	2	1	4	1	3	8	6	9	3	1	7	3	4	3	5	5	8
1crp	6	4	1	8	2	3	3	6	0	6	8	6	2	4	2	4	6	0	5	12
1crq	5	3	1	4	2	1	3	6	0	5	7	6	2	4	1	4	6	0	5	11
1crr	6	5	1	7	2	3	4	6	0	7	8	6	2	4	2	4	6	0	3	11
1cs8	9	3	7	3	2	7	5	14	1	4	6	4	6	9	1	9	3	4	8	8
1csb	8	3	2	4	5	6	3	8	4	9	5	0	0	5	6	5	3	5	2	5
1csk	2	0	2	1	0	0	0	0	0	1	0	3	0	0	2	0	2	1	2	2
1ctq	4	3	2	2	2	4	1	8	0	4	8	2	1	3	0	2	3	0	3	9
1ctr	4	1	0	4	0	7	1	1	0	5	7	1	5	8	1	1	2	0	1	6
1cva	4	3	3	2	1	2	3	4	5	5	14	5	0	8	3	4	4	4	3	10
1cvb	5	3	3	3	1	2	3	3	5	6	13	4	0	8	5	3	4	5	3	9
1cvc	3	4	3	4	1	3	3	5	4	5	14	4	0	7	4	3	5	4	4	9
1cvd	5	3	3	4	2	2	3	3	4	6	14	4	0	8	3	3	5	4	4	10
1cve	5	2	3	2	1	2	3	3	4	5	13	7	0	8	2	3	5	4	4	9
1cvf	5	2	3	4	1	2	3	4	4	6	12	5	0	8	4	3	5	5	4	8
1cvh	4	4	3	4	2	2	3	2	4	6	13	4	0	8	2	4	5	5	3	8
1cvs	8	4	5	3	1	5	3	9	4	3	10	13	3	5	7	7	6	2	5	9
1cvw	6	5	1	1	6	2	4	10	5	7	14	2	1	2	7	8	6	4	6	14
1cw3	11	9	4	5	2	6	5	11	3	2	9	9	2	5	6	5	7	3	6	11
1cwd	0	3	1	3	0	1	1	2	2	3	7	2	0	5	0	4	3	1	1	1
1cwe	1	2	1	1	0	2	1	1	1	3	8	3	0	4	0	3	1	1	2	3
1cww	5	3	3	2	1	4	1	1	1	6	10	3	5	1	1	5	1	0	2	4
1cx8	16	9	9	10	0	8	5	13	7	4	32	6	1	14	10	17	11	6	11	10
1cxw	2	2	1	1	4	1	0	3	0	0	1	3	0	5	2	1	5	1	3	0
1cxz	0	4	0	1	0	7	1	0	1	1	10	3	0	0	0	3	0	1	0	0
1cy5	3	2	1	0	1	4	0	1	1	4	5	2	4	2	0	0	1	0	2	2
1cza	17	19	7	20	7	17	8	27	10	22	34	17	9	24	6	20	26	4	10	29
1czm	4	2	3	3	1	4	1	3	8	6	8	3	1	7	3	8	2	4	4	8
1czv	4	4	2	1	0	4	3	3	1	9	6	1	1	5	2	3	3	2	2	4
1czz	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1d00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1d01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1d0a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1d0g	5	6	4	5	0	9	4	7	6	8	9	5	3	6	3	10	5	2	10	4
1d1z	2	3	0	2	2	4	0	4	1	1	6	2	0	1	1	6	4	0	5	5
1d2j	1	3	2	6	6	3	2	3	1	1	1	1	0	1	1	3	1	0	1	3
1d2l	2	1	2	4	4	2	4	3	2	1	1	1	0	1	3	1	0	1	0	0
1d2q	2	4	3	1	0	2	2	4	3	8	7	2	1	4	0	4	3	1	5	5
1d2s	2	1	0	4	0	5	2	5	0	5	11	2	3	4	4	3	1	1	1	6
1d3d	5	4	1	2	4	2	4	10	1	8	14	3	5	4	2	5	4	3	5	10
1d3e	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1d3g	9	3	4	4	0	4	3	14	3	9	18	2	1	6	8	4	5	1	4	20
1d3h	9	3	4	5	0	4	3	15	2	9	17	2	1	6	9	5	6	1	3	20
1d3i	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1d3k	14	3	4	9	5	3	3	8	3	4	13	7	2	7	4	7	5	3	10	11
1d3l	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1d3p	5	4	0	2	4	2	4	11	1	7	14	4	5	4	3	5	4	3	5	10
1d3q	5	4	1	2	5	2	4	11	1	7	14	3	5	4	3	5	4	4	5	12
1d3t	5	4	1	3	5	2	4	11	1	7	13	4	5	4	3	4	4	3	5	10
1d4a	11	3	2	2	0	7	3	5	1	8	13	7	1	6	4	3	1	6	3	8
1d4n	13	2	4	8	6	4	2	7	2	5	11	8	2	8	5	7	5	2	10	12
1d4p	4	4	1	3	4	2	4	12	2	7	12	3	5	4	4	5	4	4	5	9
1d4t	2	2	0	1	2	0	3	3	1	5	5	3	0	1	1	1	1	1	5	7
1d4u	2	3	0	6	2	3	2	0	1	3	9	9	0	2	1	0	3	0	3	2
1d4v	4	11	4	5	4	8	2	8	5	5	9	4	3	6	4	12	6	1	4	5
1d4w	2	2	0	1	2	2	3	3	1	4	5	1	1	1	2	2	1	1	5	6
1d4x	3	1	0	0	0	2	3	0	2	1	2	0	0	2	0	3	2	1	1	3
1d5f	2	7	5	3	2	9	1	5	0	7	12	7	2	5	4	3	6	1	5	4
1d5g	4	3	0	2	0	2	0	6	2	4	7	3	0	1	1	2	1	0	1	9
1d5m	0	0	2	0	0	1	4	0	2	1	2	1	1	1	0	0	1	0	2	2
1d5r	7	6	5	5	5	5	2	6	5	5	11	14	4	8	5	2	4	1	9	6
1d5s	12	1	9	1	0	9	4	5	3	11	17	10	5	15	5	5	15	0	5	9
1d5v	3	2	5	0	1	1	3	2	1	7	6	3	1	4	1	4	3	2	4	2
1d5x	0	2	3	1	2	2	3	3	0	1	3	0	1	2	1	1	4	3	2	8
1d5z	0	0	1	0	0	1	3	1	1	1	1	1	0	1	0	0	1	1	3	2
1d6e	0	1	3	1	2	2	2	2	0	1	2	0	0	3	2	1	5	3	2	7
1d6g	1	0	1	3	2	3	3	0	0	1	4	1	0	1	1	0	2	1	0	4
1d6n	7	4	3	7	1	2	0	6	3	5	10	3	2	4	1	1	2	0	7	5
1d6p	7	2	2	2	4	2	2	1	0	3	4	1	2	2	0	2	1	4	3	4
1d6q	6	2	3	1	4	1	3	1	0	3	4	1	2	1	0	2	0	5	4	4
1d6w	5	5	0	2	3	2	4	11	1	9	14	4	5	4	3	5	4	4	5	10
1d7p	3	4	3	1	2	2	4	3	2	5	5	1	5	4	2	1	5	3	2	8
1d8d	0	0	0	0	1	0	0	0	0	1	0	1	1	0	0	0	0	0	0	1
1d8e	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1
1d8u	9	0	1	4	0	4	1	2	2	1	6	5	0	5	1	5	0	2	1	6
1d9i	5	4	0	3	4	2	4	12	1	7	13	3	5	4	2	5	4	3	5	11
1dan	10	12	6	6	9	7	6	13	2	12	26	4	2	15	7	12	16	9	10	22
1db1	5	4	2	3	1	3	4	1	4	10	16	1	4	3	4	6	1	1	2	10
1db2	11	8	7	4	0	7	3	8	7	8	15	9	9	9	13	13	10	3	5	9
1dbh	9	7	4	3	4	8	4	3	4	18	20	7	0	12	2	6	1	2	7	6
1dc2	16	8	4	8	1	5	1	8	5	3	12	0	3	1	7	3	2	0	0	7
1dca	5	3	4	2	2	2	3	2	5	6	13	6	0	8	3	3	4	5	4	9
1dcb	4	4	3	2	2	2	4	3	5	6	15	5	0	7	3	4	5	4	3	9
1dd1	3	4	1	4	3	3	2	8	5	3	5	4	1	5	4	5	4	2	4	8
1ddf	1	2	3	3	0	1	3	0	3	9	9	5	1	1	0	2	4	1	2	6
1ddj	8	4	1	3	5	4	3	10	4	6	12	1	0	1	3	3	6	3	2	13
1de4	19	15	8	22	4	19	13	17	13	11	38	18	7	22	14	31	18	12	18	16
1de7	4	7	1	5	4	5	3	13	1	8	11	8	5	4	6	7	3	3	7	12
1de8	8	6	4	7	5	5	3	10	2	5	17	3	0	5	4	5	5	5	4	6
1de9	7	5	5	6	3	4	2	4	4	1	13	1	2	5	3	5	3	5	4	5
1deb	2	1	2	0	0	3	2	0	1	0	8	1	1	0	0	1	0	0	1	1
1deh	8	3	2	4	7	3	1	17	3	10	11	4	4	10	2	9	10	1	3	17
1dej	4	1	0	2	1	3	4	2	1	3	6	2	0	5	1	0	3	2	4	3
1deu	9	6	2	3	5	5	4	6	5	8	4	1	3	1	4	10	6	7	3	5
1dev	2	5	3	1	5	7	4	7	2	7	10	3	3	5	8	4	4	3	4	9
1dew	5	6	5	7	5	6	2	9	3	4	15	4	0	5	5	7	4	6	9	8
1dfn	1	2	0	0	3	0	0	0	0	1	0	0	0	1	0	0	1	1	2	0
1dfp	12	6	0	3	2	5	1	6	3	0	10	2	2	0	6	2	3	2	2	10
1dfv	1	3	1	3	3	2	2	2	0	4	3	6	1	5	1	1	4	2	8	6
1dfw	2	2	0	0	2	0	1	1	0	4	3	2	1	1	3	0	0	1	1	0
1dg3	7	13	3	13	5	14	13	4	3	12	27	12	4	17	6	15	14	1	10	15
1dg6	3	2	2	2	1	3	4	2	3	8	6	5	2	6	0	3	2	2	7	5
1dgi	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1dgk	17	18	8	21	6	17	8	27	11	22	37	17	9	22	6	23	26	4	10	29
1dgn	2	2	2	4	3	3	1	1	2	4	8	5	1	2	1	2	2	0	0	4
1dgq	6	2	2	6	0	4	2	2	0	10	11	7	1	12	0	0	5	0	3	7
1dgu	3	5	2	9	2	4	1	1	1	6	10	5	1	11	2	9	5	0	2	3
1dgv	4	4	1	9	2	5	2	0	1	7	13	5	0	10	2	5	5	0	2	3
1di3	6	3	4	2	4	1	2	1	0	4	4	1	1	1	0	2	0	4	4	5
1di4	9	4	5	2	3	1	3	1	0	4	5	1	2	2	0	1	1	5	1	3
1di5	5	3	4	3	5	2	3	1	0	3	5	1	2	1	0	2	0	4	4	4
1dic	7	5	1	5	3	4	3	8	4	4	11	0	2	0	1	8	3	1	3	9
1dit	5	5	1	2	4	2	4	10	2	8	12	3	5	4	4	5	4	4	5	11
1djl	4	2	6	7	0	5	2	3	2	5	2	3	4	1	7	3	3	1	0	6
1djs	4	2	3	3	0	4	1	1	3	1	2	3	0	0	3	3	3	0	3	6
1dk8	5	2	0	4	2	0	1	2	0	6	10	6	2	6	1	3	5	2	5	1
1dke	6	2	2	1	1	3	2	2	2	0	7	1	0	4	4	0	2	1	2	7
1dkf	4	4	1	6	5	1	2	1	1	7	12	2	4	7	1	5	3	1	1	3
1dle	5	4	1	3	5	4	3	7	4	8	11	6	1	5	4	5	5	2	3	12
1dlh	1	5	2	1	0	3	4	2	1	2	4	1	0	1	0	1	4	1	1	2
1dm4	8	4	1	3	3	3	4	8	3	6	11	4	5	5	2	4	4	5	5	10
1dmt	14	16	24	15	3	13	7	18	5	15	19	13	6	11	10	12	10	6	15	18
1dmw	4	7	0	4	2	7	3	9	5	6	17	3	1	11	6	3	8	2	6	6
1dnc	13	6	6	5	3	7	4	16	3	13	9	5	9	5	10	9	11	2	4	24
1do5	5	6	0	6	2	0	1	9	6	6	5	1	0	3	0	6	0	1	1	6
1doj	4	4	1	5	4	1	2	11	3	10	9	6	6	3	7	7	4	5	5	11
1dp7	1	5	2	0	0	1	0	3	2	1	6	2	0	2	1	4	2	1	6	1
1dpk	0	2	1	2	0	2	0	0	0	0	0	1	0	1	2	0	0	0	0	0
1dpq	2	2	1	2	0	5	0	2	0	0	0	1	0	2	0	0	0	0	0	0
1dpu	3	4	1	0	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0
1dqb	5	2	1	7	12	5	4	2	2	3	3	0	2	4	9	2	3	0	2	2
1dr9	1	4	2	3	4	6	2	1	0	9	12	4	2	6	4	4	4	3	5	7
1ds6	4	3	2	3	2	3	3	2	2	4	7	4	0	4	8	4	3	2	4	7
1dsn	11	4	1	5	6	6	4	6	2	4	13	6	1	11	6	8	4	4	4	13
1dst	7	4	0	5	5	2	2	9	3	2	10	1	1	0	4	6	2	4	3	11
1dsu	7	6	0	6	2	3	4	7	0	1	12	1	1	0	7	2	3	2	2	11
1dsw	4	3	1	2	1	2	0	10	6	7	4	6	0	2	0	2	3	1	0	9
1dsz	1	4	1	0	3	1	1	2	1	0	0	1	1	2	0	3	0	0	3	2
1dtg	9	1	3	4	7	5	3	9	2	2	11	5	1	8	8	7	7	1	9	9
1dtj	4	1	0	0	0	2	2	1	0	2	2	0	1	0	2	1	3	0	1	2
1dtw	23	13	7	7	10	15	12	19	8	22	16	8	7	21	11	13	12	3	13	19
1du3	5	6	4	3	0	5	4	6	4	9	9	4	3	7	2	7	5	1	9	4
1duy	8	10	1	9	4	8	6	5	7	4	9	6	3	8	4	9	7	3	10	12
1duz	6	10	2	9	4	7	7	5	6	4	9	5	3	8	3	8	5	2	10	11
1dv0	6	1	2	1	1	3	1	1	0	2	6	2	0	3	0	0	0	0	1	1
1dva	5	9	2	5	7	8	6	9	7	8	17	3	1	2	6	6	8	5	4	11
1dvm	7	1	4	5	0	5	7	5	1	6	17	3	9	15	6	6	8	1	3	19
1dvn	12	4	4	4	0	2	6	3	2	8	23	3	5	15	2	8	9	2	4	19
1dvq	4	1	0	1	1	3	0	1	4	2	4	1	1	3	1	2	5	0	3	7
1dvs	4	0	0	1	1	3	0	0	4	2	4	1	1	4	1	1	5	0	3	7
1dvt	4	1	0	1	1	3	0	0	4	2	4	1	1	4	1	1	5	1	3	7
1dvu	3	1	0	1	1	3	0	1	4	2	4	1	1	4	1	1	5	0	3	7
1dvx	5	1	0	1	1	2	0	1	4	2	5	1	1	4	1	1	5	0	3	7
1dvy	4	1	0	1	1	4	0	1	4	2	4	2	1	3	1	2	5	0	3	6
1dvz	5	0	0	1	1	2	0	0	4	2	5	2	1	3	1	1	4	1	3	7
1dwb	4	3	0	2	4	2	4	10	3	8	12	4	4	4	5	5	3	2	6	10
1dwc	4	3	0	2	4	3	4	10	4	6	12	4	6	4	4	5	3	3	5	10
1dwd	4	3	0	2	5	2	4	9	3	7	14	4	5	4	4	5	3	3	5	11
1dwe	5	3	0	2	4	2	4	8	4	7	12	4	6	4	4	6	3	2	4	10
1dx5	5	9	5	9	15	15	8	12	2	11	13	7	5	10	6	7	9	4	6	9
1dxo	11	3	2	2	0	7	3	5	2	9	13	9	2	6	4	4	1	6	4	9
1dxs	0	1	0	1	1	1	0	2	0	5	6	0	1	2	0	2	2	1	0	1
1dxt	3	2	3	1	2	1	3	2	3	0	2	1	1	3	2	0	1	1	3	4
1dxu	3	2	3	2	1	1	2	2	3	0	2	1	0	3	2	0	1	1	3	4
