PDB_ID	ALA	ARG	ASN	ASP	CYS	GLU	GLN	GLY	HIS	ILE	LEU	LYS	MET	PHE	PRO	SER	THR	TRP	TYR	VAL
1byg	7	2	1	4	3	4	0	6	1	4	13	1	3	6	2	4	2	5	2	9
1byw	2	0	1	1	4	1	0	1	0	2	4	2	0	6	0	0	1	0	1	4
1bz0	3	2	3	2	1	2	2	0	2	0	3	2	0	3	1	0	1	1	2	3
1bz1	3	2	3	2	1	2	2	0	2	0	4	2	0	3	1	0	1	1	2	3
1bz4	1	5	0	2	0	3	2	0	1	0	17	1	2	1	0	1	2	1	4	4
1bz8	2	1	0	1	1	3	0	0	4	2	3	2	1	2	1	2	5	0	3	7
1bzd	4	0	0	1	1	3	0	0	4	2	3	2	1	3	2	2	5	0	3	6
1bze	4	0	0	1	1	5	0	1	4	2	3	2	1	3	1	2	5	0	3	6
1bzk	6	1	0	2	0	1	1	3	0	4	5	1	0	4	3	3	2	0	4	2
1bzm	2	0	3	2	1	3	1	3	8	5	9	2	1	7	4	3	2	3	4	7
1bzs	7	0	3	1	0	3	1	3	4	4	7	1	1	6	2	1	2	3	2	2
1bzy	5	4	2	7	1	2	0	5	2	4	8	4	1	3	1	0	2	0	3	3
1bzz	3	2	3	2	1	2	2	0	2	0	3	2	0	3	1	0	1	1	2	3
1c07	5	1	0	2	1	1	2	2	1	3	6	4	1	3	1	5	1	2	1	4
1c0f	4	1	0	0	0	2	2	2	1	3	6	2	0	4	0	0	2	2	4	3
1c0g	4	1	0	1	0	2	2	2	1	3	6	2	0	3	1	0	2	2	4	3
1c15	5	1	0	2	1	3	0	1	2	6	11	4	4	2	0	3	1	0	3	1
1c16	0	1	1	2	0	1	0	0	3	1	3	1	0	3	1	6	0	1	4	2
1c1u	5	4	0	2	5	2	4	10	1	9	14	5	5	4	5	5	3	3	7	12
1c1v	5	4	0	2	4	2	4	10	1	8	14	4	5	4	4	5	3	3	6	11
1c1w	5	4	0	2	5	2	4	10	1	9	16	4	5	4	5	5	3	3	5	12
1c1y	1	4	0	0	1	1	2	0	1	1	7	0	0	1	0	0	2	0	0	4
1c1z	3	5	4	5	9	7	2	6	1	7	7	5	2	10	8	10	5	3	7	10
1c25	1	3	1	1	2	4	0	1	2	5	5	3	3	6	2	3	0	0	3	8
1c26	0	2	1	1	0	1	0	0	0	0	2	1	0	2	0	0	0	0	1	0
1c3d	12	1	1	0	0	5	5	4	0	8	14	2	6	5	2	2	7	2	6	8
1c43	3	2	2	0	4	1	3	1	0	2	3	1	1	1	0	1	0	4	4	2
1c45	3	2	2	0	4	1	3	2	0	2	4	1	1	1	0	1	0	4	4	3
1c46	5	2	3	3	3	1	1	1	0	4	6	1	2	1	0	1	2	3	2	0
1c4u	4	4	0	2	2	2	4	8	1	7	11	3	5	4	2	5	3	3	4	10
1c4v	5	4	0	2	2	2	3	9	1	7	14	3	5	4	3	5	3	3	5	9
1c4y	5	4	3	4	4	2	5	9	3	5	10	4	5	4	3	6	3	5	3	12
1c4z	3	8	6	9	3	10	6	11	4	8	23	10	3	15	5	6	8	1	6	12
1c5g	10	3	4	2	0	2	7	3	2	7	21	1	4	13	2	7	6	2	4	19
1c5l	5	4	0	2	5	2	4	10	1	8	15	4	5	4	4	5	3	3	7	11
1c5m	10	1	0	7	10	1	4	11	2	9	7	3	2	5	4	8	7	2	6	9
1c5n	5	4	0	2	5	2	4	10	1	10	14	4	5	4	5	5	3	3	6	12
1c5o	5	4	0	2	4	2	4	10	1	10	14	5	5	4	5	5	3	4	6	10
1c7b	3	2	2	2	2	2	2	1	2	0	3	3	0	3	1	0	1	1	2	3
1c7c	3	2	2	2	1	2	2	1	2	0	4	3	0	3	1	0	1	1	2	4
1c7d	3	2	2	2	1	2	2	0	2	0	4	2	0	3	1	0	1	1	2	3
1c7p	5	4	2	2	2	3	2	0	0	4	4	0	1	2	0	0	2	3	2	4
1c8p	6	6	1	1	0	4	1	0	1	1	5	3	5	1	3	5	2	6	2	3
1c98	1	0	1	0	0	0	0	2	1	0	1	0	0	1	0	0	1	1	0	0
1c9a	1	0	1	0	0	0	0	1	1	0	1	0	1	0	0	0	1	1	0	0
1c9q	5	6	1	4	2	1	3	3	2	1	6	0	0	5	2	1	0	3	3	4
1c9y	5	4	5	5	1	2	2	3	4	10	20	6	6	4	2	7	8	1	4	2
1ca0	1	2	2	0	2	0	0	1	0	1	0	1	0	3	0	1	0	1	1	1
1ca2	4	0	3	0	1	2	2	2	6	5	12	4	0	7	2	3	5	4	2	8
1ca3	3	0	3	2	1	2	2	2	5	5	11	4	0	7	3	3	5	4	3	8
1ca8	3	4	0	2	2	2	3	11	1	7	9	2	5	4	3	5	3	4	4	11
1ca9	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1cah	3	2	3	1	1	2	2	2	6	5	12	4	0	6	2	3	5	4	2	8
1cai	5	1	3	1	1	1	1	2	6	5	11	4	0	6	2	3	5	4	2	7
1caj	3	0	3	3	1	1	3	2	6	5	13	4	0	5	3	3	5	4	3	7
1cak	4	2	3	1	1	1	3	2	6	4	11	4	0	7	2	3	5	4	3	8
1cal	4	0	4	3	1	2	2	2	6	5	10	4	0	6	2	3	4	4	3	7
1cam	4	1	3	2	1	2	1	2	6	7	12	4	0	5	3	3	4	4	2	8
1can	3	0	3	1	1	2	2	2	6	5	13	4	0	5	3	3	5	5	3	7
1cao	3	0	3	2	1	2	3	2	6	6	11	4	0	7	3	3	5	4	2	7
1cay	5	0	3	1	1	2	3	2	6	5	12	4	0	7	4	3	5	4	2	7
1caz	4	0	3	1	1	1	4	2	6	6	11	4	0	7	3	4	5	4	2	7
1cb0	10	2	3	4	3	3	3	4	2	12	7	4	2	3	3	3	9	1	2	9
1cb4	2	1	3	1	2	1	2	7	2	6	2	1	1	3	3	4	2	0	1	5
1cb5	2	4	4	5	4	11	4	7	1	4	8	8	6	11	5	7	8	4	5	9
1cb6	18	14	6	9	9	7	3	13	3	8	24	9	3	10	14	12	12	4	10	17
1cbj	1	1	2	3	1	0	0	8	5	6	3	1	1	4	1	0	1	0	0	5
1cbl	3	2	3	1	0	2	2	1	2	0	4	1	0	3	2	1	1	1	2	4
1cbm	3	2	3	1	0	2	2	2	2	0	4	0	0	3	2	1	1	1	2	3
1cc0	2	2	0	2	1	4	0	1	0	2	2	5	0	1	3	2	2	1	2	4
1ccs	2	1	3	2	1	2	3	2	5	4	12	4	0	7	1	3	4	4	3	7
1cct	2	0	3	1	1	3	3	2	5	5	12	4	0	7	3	3	4	4	3	8
1ccu	2	0	3	1	1	3	3	2	6	5	11	4	0	7	3	3	4	4	2	8
1ccz	1	1	1	3	1	10	1	2	1	3	5	4	4	3	1	4	3	0	3	8
1cd8	0	2	1	2	3	0	3	1	0	0	9	1	0	7	0	6	3	1	3	3
1cd9	7	2	0	2	0	1	7	3	2	3	15	2	0	5	3	2	2	0	1	3
1cdb	1	0	2	7	0	2	2	1	0	8	5	12	1	4	1	3	5	1	2	1
1cdh	1	2	0	3	2	1	3	2	1	6	12	2	0	4	1	4	2	3	1	5
1cdi	0	1	1	3	4	2	4	2	1	5	12	2	0	5	3	2	2	2	0	8
1cdj	0	1	0	3	2	1	4	2	1	6	13	3	0	4	1	1	4	3	1	6
1cdl	4	4	2	8	0	7	2	4	1	4	1	1	3	3	0	2	0	0	2	4
1cdu	0	1	0	3	2	2	2	2	1	6	13	2	0	4	1	2	2	3	1	5
1cdy	0	1	3	2	2	1	4	2	1	6	14	2	0	4	1	3	3	3	1	5
1ce6	0	1	1	3	1	1	0	0	1	0	3	1	1	2	1	5	0	1	5	0
1cea	0	1	3	3	4	1	1	0	0	0	0	2	0	0	2	1	2	2	2	0
1ceb	0	2	2	2	4	1	0	0	1	0	1	1	1	1	2	1	2	2	3	0
1cee	7	1	3	6	5	6	4	7	4	5	13	9	0	9	8	7	10	1	5	17
1cf4	6	2	2	6	5	4	3	5	2	5	12	7	0	8	5	4	10	2	4	13
1cfa	6	2	0	2	7	2	2	1	1	2	2	5	2	1	0	1	1	0	2	4
1cff	0	0	1	0	0	0	2	0	0	2	1	1	0	1	0	0	1	1	0	0
1cfg	1	3	0	0	0	0	2	0	2	1	1	0	0	0	1	1	1	1	1	1
1cfh	1	3	3	1	2	12	2	2	0	0	2	3	1	4	0	2	3	1	2	2
1cfi	1	2	2	0	2	0	1	1	0	0	1	1	1	3	0	1	1	1	2	1
1cg6	10	2	3	5	4	4	3	4	2	13	7	4	2	2	3	3	8	1	4	11
1cg9	5	7	3	3	4	6	4	2	2	4	8	3	4	7	2	6	3	6	14	8
1cgh	10	7	1	3	2	3	5	9	0	8	10	0	2	4	2	3	4	2	3	12
1cgi	0	0	1	0	2	1	0	1	0	0	0	1	0	1	1	0	1	0	3	1
1cgj	0	0	2	0	2	2	0	1	0	0	2	1	0	1	1	0	1	0	2	1
1ch4	2	2	1	2	0	0	1	0	3	0	5	3	0	1	2	3	2	1	2	7
1ci5	2	0	1	2	0	3	0	3	1	2	6	4	2	6	0	3	2	1	4	6
1ci6	1	0	1	1	1	5	1	0	0	1	6	4	0	0	0	1	1	0	1	0
1cil	3	2	3	1	1	2	2	2	5	5	11	5	0	6	2	3	5	4	4	9
1cim	2	1	3	1	1	2	3	2	5	6	12	4	0	7	3	3	5	4	3	7
1cin	4	3	3	2	1	3	3	2	6	6	12	4	0	7	3	3	5	4	4	8
1cj6	3	2	2	0	4	1	3	1	0	2	4	1	1	1	0	0	0	3	4	3
1cj7	3	2	2	0	3	1	3	1	0	2	3	1	1	1	0	1	0	4	4	3
1cj8	3	2	2	0	5	1	3	1	0	2	4	1	1	1	0	1	0	4	4	2
1cj9	4	2	2	0	4	1	3	1	0	2	4	1	1	1	0	1	0	4	4	2
1cjl	12	2	5	3	1	6	4	8	3	4	8	3	9	6	2	5	3	7	5	11
1cjm	3	3	3	2	0	1	1	1	2	2	9	4	0	6	5	3	2	4	5	7
1ck7	13	9	4	14	9	10	4	10	4	9	16	11	4	17	13	6	13	5	10	11
1ckc	3	3	2	0	4	1	3	1	0	2	3	1	1	1	0	1	0	3	4	3
1ckd	4	2	2	1	4	1	3	1	0	2	4	1	1	1	0	1	0	3	4	3
1ckf	3	2	2	0	4	1	3	1	0	2	4	1	1	1	0	1	0	4	4	3
1ckg	3	3	4	3	2	2	1	3	0	2	2	2	1	1	0	2	3	1	3	1
1ckh	4	1	2	0	4	1	3	1	0	2	4	1	1	1	0	0	0	3	4	3
1ckl	3	2	2	4	2	0	1	0	1	2	2	1	1	1	3	1	3	1	3	2
1cll	4	3	0	4	0	7	1	0	0	5	4	3	6	5	0	3	1	0	1	3
1cls	3	2	3	2	1	2	2	0	2	0	4	2	0	3	1	0	1	1	2	2
1clu	3	1	0	2	2	1	0	4	0	4	8	2	1	4	1	1	1	0	3	8
1cm8	10	7	3	3	1	5	2	5	4	8	19	5	6	6	2	2	1	1	6	13
1cmo	9	6	4	2	1	4	1	4	2	3	8	3	2	5	3	2	6	1	2	11
1cmy	2	2	3	0	2	2	1	0	2	0	3	0	0	3	2	0	1	1	3	2
1cn4	10	12	1	4	2	12	1	6	2	4	19	5	2	9	7	8	6	6	3	9
1cnb	3	1	3	3	2	2	2	2	4	5	12	4	0	8	2	3	5	3	4	8
1cnc	2	1	3	3	2	2	3	2	4	5	12	4	0	7	2	3	5	3	3	8
1cng	4	1	3	3	1	1	3	2	5	6	13	4	0	8	2	3	5	4	3	7
1cnh	3	0	3	2	1	3	1	2	5	5	12	4	0	6	3	3	5	4	3	7
1cni	2	0	3	1	1	2	2	2	5	6	12	5	0	7	2	3	5	3	3	8
1cnj	2	0	4	1	1	2	1	2	5	5	12	4	0	7	2	3	5	3	3	7
1cnk	4	1	3	1	1	2	1	2	5	5	13	5	0	7	3	3	5	4	3	8
1cnt	6	4	1	2	0	1	3	1	3	4	10	1	0	2	0	4	3	2	2	4
1cnw	3	1	3	1	1	2	3	2	5	5	12	4	0	6	2	3	5	4	3	7
1cnx	3	1	3	0	1	2	2	2	5	6	11	4	0	7	4	3	5	4	3	7
1cny	4	0	3	0	1	2	2	2	5	6	12	4	0	7	3	3	5	4	2	7
1co1	6	3	4	0	2	1	1	0	2	4	6	4	2	5	4	2	11	1	2	8
1cob	6	1	1	1	3	1	1	6	2	5	2	3	1	3	0	3	4	0	0	5
1coh	3	2	3	1	1	1	1	1	2	0	2	1	0	2	1	0	0	1	3	4
1cok	0	2	0	2	2	1	5	3	2	4	10	1	1	2	0	2	3	1	2	0
1cpu	9	11	7	9	2	5	3	11	4	8	9	2	2	11	4	7	5	7	9	16
1cq0	1	2	0	0	0	0	2	1	0	0	2	0	0	0	0	1	0	0	0	0
1cqg	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0
1cqh	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
1cqp	2	1	0	3	0	1	2	0	1	7	8	3	1	7	0	1	5	0	3	4
1cqt	1	4	0	0	0	2	1	1	0	0	2	1	0	0	1	0	0	0	1	1
1cr8	0	3	0	6	6	3	1	5	1	1	3	1	1	1	2	3	2	1	0	1
1cra	3	1	3	1	1	2	2	2	6	5	12	4	0	6	2	3	5	4	4	7
1crm	3	1	3	2	1	3	1	3	8	5	7	2	1	7	3	2	1	4	3	8
1crp	6	4	1	8	2	2	3	6	0	6	8	6	2	4	2	4	6	0	5	12
1crq	5	3	1	3	2	1	2	6	0	4	7	6	2	4	1	4	4	0	2	11
1crr	6	5	1	7	2	3	4	6	0	6	8	6	2	4	2	4	6	0	3	11
1cs8	9	3	7	3	2	6	4	13	1	4	5	4	6	9	1	8	3	4	6	8
1csb	7	3	2	3	5	5	3	8	4	8	1	0	0	3	6	5	2	5	2	4
1csk	2	0	2	1	0	0	0	0	0	1	0	1	0	0	2	0	2	1	2	2
1ctq	4	2	2	1	2	3	1	7	0	4	8	2	1	3	0	1	2	0	3	9
1ctr	4	1	0	3	0	4	0	1	0	4	7	0	4	7	1	1	2	0	1	4
1cva	2	0	3	2	1	2	2	2	5	5	12	4	0	7	3	3	4	4	3	8
1cvb	2	2	3	1	1	2	2	2	5	6	11	4	0	7	3	3	4	4	2	8
1cvc	3	2	3	4	1	3	2	2	4	5	13	4	0	7	3	3	5	4	3	8
1cvd	3	1	3	2	2	2	2	2	4	5	12	4	0	7	3	3	5	4	3	9
1cve	3	1	3	2	1	2	3	2	4	5	11	4	0	7	2	3	5	3	3	8
1cvf	4	0	3	2	1	2	3	2	4	6	11	4	0	7	3	3	5	4	3	8
1cvh	3	2	3	3	2	2	3	2	4	5	11	4	0	7	2	3	5	3	3	8
1cvs	8	4	5	3	1	5	2	7	3	2	8	9	3	3	6	7	4	2	2	7
1cvw	4	3	1	1	6	2	4	9	5	5	14	2	1	2	7	8	5	3	6	12
1cw3	10	9	4	5	2	6	4	11	3	2	8	9	2	4	5	5	7	3	6	10
1cwd	0	2	1	3	0	1	1	2	2	3	7	2	0	4	0	3	2	1	1	1
1cwe	0	2	1	1	0	1	1	0	1	3	7	2	0	4	0	2	1	0	2	3
1cww	5	3	3	2	1	4	1	1	1	6	10	3	5	1	1	5	1	0	2	4
1cx8	15	8	6	9	0	7	4	11	7	4	30	6	1	14	10	17	10	6	11	10
1cxw	2	1	1	1	4	1	0	3	0	0	1	3	0	4	2	1	5	1	3	0
1cxz	0	4	0	1	0	6	1	0	1	1	9	3	0	0	0	2	0	1	0	0
1cy5	2	2	1	0	1	3	0	0	0	4	5	1	3	1	0	0	1	0	2	2
1cza	16	14	7	18	6	17	8	23	10	20	32	15	8	21	5	20	23	4	8	25
1czm	2	0	2	3	1	3	1	3	8	5	7	3	1	6	3	6	1	3	3	8
1czv	3	4	2	0	0	4	3	1	1	8	5	0	1	4	2	2	3	2	1	4
1czz	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1d00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1d01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1d0a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1d0g	5	6	4	5	0	7	4	7	5	8	8	5	3	6	3	9	4	2	8	4
1d1z	2	3	0	1	2	4	0	3	1	1	6	2	0	0	1	5	4	0	5	4
1d2j	1	3	2	6	6	3	2	3	1	1	1	1	0	1	1	3	1	0	1	3
1d2l	2	1	2	3	4	2	4	3	2	1	1	1	0	1	3	1	0	1	0	0
1d2q	2	4	3	1	0	2	2	4	3	7	6	0	0	4	0	3	3	1	5	5
1d2s	2	1	0	2	0	3	2	5	0	4	8	2	2	4	3	3	1	1	1	4
1d3d	5	3	0	2	2	2	4	9	1	7	10	3	5	4	2	5	4	3	4	9
1d3e	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1d3g	8	2	4	2	0	4	3	10	1	9	14	2	1	6	7	3	4	1	2	19
1d3h	8	2	4	2	0	4	3	10	1	9	14	2	1	6	7	4	5	1	2	16
1d3i	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1d3k	13	1	4	6	5	2	2	7	3	3	10	7	2	6	3	7	5	2	10	11
1d3l	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1d3p	4	3	0	2	2	2	3	9	1	7	8	3	5	4	2	5	4	3	4	9
1d3q	4	3	0	2	2	2	4	9	1	7	10	3	5	4	2	5	4	3	4	10
1d3t	4	4	0	3	2	2	4	8	1	6	10	3	5	4	2	4	3	3	4	10
1d4a	11	3	1	2	0	6	2	4	1	7	13	6	1	6	4	3	0	5	2	8
1d4n	13	2	3	5	5	4	1	7	2	1	10	8	2	6	2	6	5	1	10	11
1d4p	4	3	0	3	2	2	4	10	1	7	9	3	5	4	2	5	3	4	4	9
1d4t	0	2	0	1	2	0	2	3	1	5	5	2	0	1	1	1	1	0	5	6
1d4u	2	2	0	6	1	3	2	0	1	3	8	9	0	2	1	0	2	0	3	2
1d4v	4	10	3	5	4	8	2	6	4	5	7	3	3	6	1	11	6	1	3	3
1d4w	0	1	0	1	2	1	2	1	1	3	5	1	1	1	1	1	1	0	5	6
1d4x	3	1	0	0	0	2	2	0	2	0	2	0	0	1	0	2	1	0	1	2
1d5f	2	7	5	3	1	8	1	4	0	7	10	5	1	4	4	3	5	1	4	4
1d5g	4	3	0	2	0	2	0	4	2	4	7	3	0	1	1	2	1	0	1	8
1d5m	0	0	2	0	0	1	1	0	2	1	1	0	1	1	0	0	1	0	1	1
1d5r	4	5	4	5	3	5	2	5	5	3	9	12	3	5	4	2	2	1	8	5
1d5s	10	1	9	1	0	6	4	4	2	11	15	9	3	14	5	5	12	0	4	6
1d5v	3	2	5	0	1	1	3	2	1	7	6	3	1	4	1	4	3	2	4	2
1d5x	0	2	3	1	2	2	2	2	0	1	2	0	1	2	1	1	4	3	2	7
1d5z	0	0	0	0	0	1	2	1	1	1	1	0	0	1	0	0	1	0	0	1
1d6e	0	1	3	1	2	2	2	1	0	1	2	0	0	2	1	1	4	2	2	7
1d6g	1	0	1	2	1	3	3	0	0	1	4	1	0	1	1	0	2	1	0	3
1d6n	5	4	1	7	1	2	0	5	3	5	8	2	1	4	1	1	1	0	6	4
1d6p	5	2	2	2	4	2	2	1	0	2	4	1	2	1	0	0	0	3	3	3
1d6q	6	2	2	1	4	1	2	1	0	2	4	1	2	1	0	1	0	4	4	2
1d6w	5	3	0	2	2	1	3	10	1	8	11	4	4	4	2	4	4	2	5	9
1d7p	1	4	2	1	2	2	4	1	2	4	5	1	4	2	2	0	3	3	2	6
1d8d	0	0	0	0	1	0	0	0	0	1	0	1	1	0	0	0	0	0	0	1
1d8e	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1
1d8u	9	0	0	4	0	4	1	2	2	1	5	4	0	4	1	5	0	2	1	6
1d9i	5	4	0	2	2	2	4	8	1	6	10	3	4	4	2	5	4	3	5	11
1dan	9	10	5	6	8	4	6	10	2	10	24	3	1	12	5	11	13	9	9	18
1db1	5	3	1	3	1	3	3	1	4	9	14	1	4	1	4	6	1	1	2	8
1db2	9	7	7	4	0	7	3	7	7	7	11	8	7	8	12	13	8	3	5	8
1dbh	7	7	4	2	3	8	4	2	4	15	20	6	0	12	2	4	0	2	6	6
1dc2	15	8	4	8	1	5	1	8	5	3	12	0	3	1	7	3	2	0	0	7
1dca	2	2	3	2	2	2	2	2	5	4	11	4	0	7	2	3	4	3	3	8
1dcb	2	1	3	1	2	2	3	2	5	6	12	4	0	7	3	3	4	4	3	8
1dd1	3	3	1	4	3	3	2	7	5	3	3	3	1	5	3	5	3	1	3	8
1ddf	1	1	3	3	0	1	2	0	2	9	9	4	1	1	0	2	4	1	2	5
1ddj	6	3	0	3	4	4	3	9	2	5	12	1	0	1	3	2	5	3	1	13
1de4	18	14	7	22	4	17	10	16	13	10	35	18	6	22	13	27	17	11	18	13
1de7	3	7	1	5	3	5	3	11	1	6	11	7	4	3	6	6	3	3	5	11
1de8	6	5	2	7	4	5	3	7	2	3	16	2	0	5	3	5	4	5	3	6
1de9	7	4	4	5	3	3	1	1	4	1	11	1	2	5	3	5	3	5	4	4
1deb	1	0	2	0	0	2	2	0	1	0	8	0	1	0	0	0	0	0	1	1
1deh	6	3	0	2	6	3	1	11	3	10	11	4	3	10	2	9	9	1	3	13
1dej	4	1	0	1	1	2	3	2	1	3	6	2	0	4	1	0	3	2	4	3
1deu	7	5	2	3	4	5	4	5	4	6	3	1	3	1	3	9	4	5	3	5
1dev	2	4	3	1	5	6	4	3	1	6	9	2	3	5	7	3	4	3	4	9
1dew	3	5	4	7	5	5	2	7	2	4	15	3	0	5	5	7	4	6	9	8
1dfn	1	2	0	0	2	0	0	0	0	1	0	0	0	1	0	0	0	1	2	0
1dfp	11	6	0	3	2	4	1	5	3	0	9	1	1	0	6	2	2	2	2	9
1dfv	1	3	1	2	2	2	2	2	0	3	3	5	0	5	1	1	4	2	6	6
1dfw	2	2	0	0	2	0	1	1	0	4	3	2	1	1	3	0	0	1	1	0
1dg3	7	6	3	12	4	8	8	3	3	11	25	11	3	17	5	13	11	1	9	13
1dg6	3	2	1	0	0	3	3	2	2	8	6	3	1	5	0	3	1	2	6	5
1dgi	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1dgk	15	14	7	19	6	17	8	24	10	19	34	15	6	21	6	20	21	3	8	24
1dgn	2	2	2	4	3	3	1	1	2	4	8	5	1	2	1	2	2	0	0	4
1dgq	6	2	2	6	0	4	2	2	0	10	11	7	1	12	0	0	5	0	3	7
1dgu	3	5	2	6	2	3	1	0	1	6	9	5	1	9	2	8	5	0	2	3
1dgv	4	4	1	7	2	5	1	0	1	7	12	5	0	10	2	5	4	0	2	3
1di3	5	2	2	1	4	1	2	1	0	3	4	1	1	1	0	0	0	4	4	4
1di4	8	3	3	1	2	1	3	1	0	4	4	1	2	2	0	1	1	5	1	3
1di5	3	2	2	1	4	1	3	1	0	3	4	1	1	1	0	2	0	3	4	3
1dic	7	4	1	3	1	2	2	7	4	3	10	0	2	0	1	8	3	1	3	9
1dit	4	5	0	2	3	2	4	10	1	7	10	3	4	4	3	5	4	3	4	9
1djl	4	2	5	6	0	5	2	3	2	4	2	3	4	1	7	3	3	1	0	4
1djs	4	2	3	3	0	4	1	1	3	1	2	3	0	0	3	3	3	0	3	6
1dk8	5	1	0	3	1	0	1	1	0	6	9	3	2	6	1	2	5	2	5	1
1dke	4	2	2	1	1	3	2	2	2	0	6	1	0	3	4	0	2	1	2	6
1dkf	2	4	1	5	5	1	1	1	1	6	11	2	4	6	1	3	3	1	1	0
1dle	5	3	1	3	5	3	3	6	4	8	11	5	1	5	3	5	5	2	3	11
1dlh	0	5	2	1	0	3	4	2	0	2	4	1	0	1	0	1	3	1	1	2
1dm4	6	3	1	3	2	1	3	6	3	6	11	4	4	3	2	3	4	5	5	10
1dmt	12	13	20	15	2	10	6	14	5	14	16	12	6	10	9	11	10	5	13	18
1dmw	4	7	0	3	2	7	2	9	4	5	12	1	1	10	3	3	6	1	5	5
1dnc	12	3	5	5	3	6	3	13	2	9	9	4	6	5	9	8	10	2	4	22
1do5	5	5	0	5	2	0	1	7	6	5	4	1	0	2	0	4	0	0	1	6
1doj	4	4	1	5	3	1	2	8	3	7	8	3	6	3	4	7	3	5	4	11
1dp7	0	5	1	0	0	1	0	1	2	1	6	2	0	1	1	3	2	1	6	1
1dpk	0	2	1	2	0	2	0	0	0	0	0	1	0	1	2	0	0	0	0	0
1dpq	2	2	1	2	0	5	0	2	0	0	0	1	0	2	0	0	0	0	0	0
1dpu	3	4	1	0	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0
1dqb	5	2	1	7	12	4	4	2	2	3	3	0	2	4	9	2	3	0	2	2
1dr9	0	3	2	2	3	4	2	1	0	7	9	2	1	5	3	2	4	3	5	5
1ds6	3	3	2	3	2	3	3	2	2	4	6	3	0	4	5	3	2	2	4	7
1dsn	7	2	1	4	6	6	4	5	2	2	13	5	0	9	3	5	3	3	4	12
1dst	5	3	0	4	4	2	1	8	2	2	10	1	1	0	4	5	2	3	3	10
1dsu	4	6	0	6	1	2	3	5	0	1	11	0	1	0	7	2	3	2	2	11
1dsw	4	3	1	2	1	1	0	8	6	7	4	5	0	2	0	2	3	1	0	9
1dsz	1	4	1	0	2	1	1	2	1	0	0	1	1	2	0	1	0	0	3	0
1dtg	9	1	3	4	7	4	2	9	2	1	9	4	0	8	8	6	6	1	9	7
1dtj	4	1	0	0	0	2	2	1	0	2	2	0	1	0	2	0	3	0	1	1
1dtw	21	11	6	7	9	13	11	17	8	18	16	6	7	21	11	13	11	2	12	18
1du3	5	6	4	3	0	5	3	6	4	8	9	3	3	7	2	7	4	1	9	4
1duy	5	8	0	9	4	7	6	4	5	4	7	4	3	7	3	8	6	2	9	11
1duz	5	10	2	8	4	7	5	5	6	4	8	5	3	8	3	8	5	2	10	11
1dv0	6	1	2	1	1	3	1	1	0	2	6	2	0	3	0	0	0	0	1	1
1dva	3	8	2	5	5	7	5	8	6	8	16	3	1	1	5	6	8	5	3	9
1dvm	5	1	4	5	0	5	6	5	1	6	14	3	8	15	4	4	6	1	3	16
1dvn	10	3	4	4	0	2	4	3	1	6	21	3	5	14	2	8	7	2	3	19
1dvq	3	0	0	1	1	3	0	0	4	2	3	1	1	2	1	1	4	0	3	7
1dvs	3	0	0	1	1	2	0	0	3	2	4	1	1	3	1	0	4	0	3	6
1dvt	4	1	0	1	1	3	0	0	4	2	4	1	1	2	1	1	4	0	3	6
1dvu	3	0	0	1	1	2	0	0	3	2	4	1	1	2	1	1	5	0	3	6
1dvx	4	1	0	1	1	2	0	0	3	2	5	1	1	2	1	1	4	0	3	7
1dvy	3	0	0	1	1	4	0	1	4	2	3	2	1	3	1	1	5	0	3	6
1dvz	3	0	0	1	0	2	0	0	4	2	3	2	1	3	1	1	4	0	3	6
1dwb	4	2	0	1	3	2	2	7	2	7	10	4	4	4	4	5	3	2	4	10
1dwc	4	3	0	1	4	2	3	8	2	6	9	4	5	4	4	5	3	2	4	10
1dwd	4	2	0	1	3	2	3	9	2	6	10	4	4	4	4	5	3	2	4	10
1dwe	4	2	0	1	4	2	3	7	2	6	10	4	4	4	3	5	3	2	4	10
1dx5	4	7	4	8	11	11	5	10	2	10	12	5	5	9	6	7	6	4	6	9
1dxo	10	3	1	2	0	6	3	4	1	9	13	5	1	6	4	3	0	5	3	7
1dxs	0	1	0	1	0	1	0	0	0	3	6	0	1	2	0	2	0	1	0	1
1dxt	3	2	3	1	2	1	2	1	1	0	2	1	1	3	1	0	1	1	2	4
1dxu	2	2	3	1	1	1	2	1	1	0	2	1	0	3	1	0	1	1	2	4
